time_s,x_north,y_east,goal_x,goal_y,desired_heading_deg,heading_deg,heading_error_deg,dist,forward_locked,cmd
3.159,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
3.209,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
3.259,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
3.309,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
3.359,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
3.409,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
3.459,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
3.509,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
3.559,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
3.609,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
3.659,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
3.709,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
3.759,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
3.809,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
3.859,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
3.909,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
3.959,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
4.009,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
4.059,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
4.109,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
4.159,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
4.209,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
4.259,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
4.309,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
4.359,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
4.409,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
4.459,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
4.509,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
4.559,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
4.609,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
4.659,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
4.709,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
4.759,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
4.809,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
4.859,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
4.909,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
4.959,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
5.010,0.011,0.000,-1.607,21.439,94.32,343.50,110.82,21.500,0,turn_left
5.059,0.011,0.000,-1.607,21.439,94.32,345.82,108.49,21.500,0,turn_left
5.109,0.011,0.000,-1.607,21.439,94.32,351.81,102.51,21.500,0,turn_left
5.159,0.011,0.000,-1.607,21.439,94.32,357.26,97.06,21.500,0,turn_left
5.209,0.011,0.000,-1.607,21.439,94.32,0.25,94.07,21.500,0,turn_left
5.259,0.011,-0.000,-1.607,21.439,94.32,358.69,95.63,21.500,0,turn_left
5.309,0.011,-0.000,-1.607,21.439,94.32,358.46,95.85,21.500,0,turn_left
5.359,0.011,-0.000,-1.607,21.439,94.32,359.43,94.88,21.500,0,turn_left
5.410,0.011,-0.000,-1.607,21.439,94.32,359.88,94.43,21.500,0,turn_left
5.459,0.011,-0.000,-1.607,21.439,94.32,359.89,94.42,21.500,0,turn_left
5.509,0.011,-0.000,-1.607,21.439,94.32,359.58,94.73,21.500,0,turn_left
5.559,0.011,-0.000,-1.607,21.439,94.32,0.95,93.36,21.500,0,turn_left
5.609,0.011,-0.000,-1.607,21.439,94.32,5.44,88.87,21.500,0,turn_left
5.659,0.011,-0.000,-1.607,21.439,94.32,8.67,85.65,21.500,0,turn_left
5.709,0.011,-0.000,-1.607,21.439,94.32,9.15,85.16,21.500,0,turn_left
5.759,0.011,-0.000,-1.607,21.439,94.32,9.04,85.28,21.500,0,turn_left
5.809,0.011,-0.000,-1.607,21.439,94.32,7.48,86.84,21.500,0,turn_left
5.859,0.011,-0.000,-1.607,21.439,94.32,3.20,91.12,21.500,0,turn_left
5.909,0.011,-0.000,-1.607,21.439,94.32,1.82,92.50,21.500,0,turn_left
5.959,0.011,-0.000,-1.607,21.439,94.32,2.45,91.87,21.500,0,turn_left
6.010,0.011,-0.000,-1.607,21.439,94.32,3.14,91.17,21.500,0,turn_left
6.059,0.011,-0.000,-1.607,21.439,94.32,3.22,91.09,21.500,0,turn_left
6.109,0.011,-0.000,-1.607,21.439,94.32,2.91,91.40,21.500,0,turn_left
6.159,0.011,-0.000,-1.607,21.439,94.32,4.17,90.15,21.500,0,turn_left
6.209,0.011,-0.000,-1.607,21.439,94.32,7.32,86.99,21.500,0,turn_left
6.259,0.009,-0.001,-1.607,21.439,94.32,10.49,83.83,21.500,0,turn_left
6.309,0.009,-0.001,-1.607,21.439,94.32,11.37,82.95,21.500,0,turn_left
6.359,0.009,-0.001,-1.607,21.439,94.32,11.30,83.02,21.500,0,turn_left
6.409,0.009,-0.001,-1.607,21.439,94.32,9.63,84.69,21.500,0,turn_left
6.459,0.009,-0.001,-1.607,21.439,94.32,5.51,88.81,21.500,0,turn_left
6.509,0.009,-0.001,-1.607,21.439,94.32,1.19,93.12,21.500,0,turn_left
6.559,0.009,-0.001,-1.607,21.439,94.32,0.84,93.48,21.500,0,turn_left
6.609,0.009,-0.001,-1.607,21.439,94.32,1.43,92.88,21.500,0,turn_left
6.659,0.009,-0.001,-1.607,21.439,94.32,1.59,92.73,21.500,0,turn_left
6.709,0.009,-0.001,-1.607,21.439,94.32,1.50,92.82,21.500,0,turn_left
6.759,0.009,-0.001,-1.607,21.439,94.32,2.70,91.61,21.500,0,turn_left
6.809,0.009,-0.001,-1.607,21.439,94.32,7.41,86.91,21.500,0,turn_left
6.859,0.009,-0.001,-1.607,21.439,94.32,10.79,83.53,21.500,0,turn_left
6.909,0.009,-0.001,-1.607,21.439,94.32,11.53,82.79,21.500,0,turn_left
6.959,0.009,-0.001,-1.607,21.439,94.32,11.48,82.84,21.500,0,turn_left
7.009,0.009,-0.001,-1.607,21.439,94.32,10.52,83.80,21.500,0,turn_left
7.059,0.009,-0.001,-1.607,21.439,94.32,6.74,87.58,21.500,0,turn_left
7.109,0.009,-0.001,-1.607,21.439,94.32,5.23,89.08,21.500,0,turn_left
7.159,0.009,-0.001,-1.607,21.439,94.32,5.69,88.62,21.500,0,turn_left
7.209,0.009,-0.001,-1.607,21.439,94.32,6.44,87.88,21.500,0,turn_left
7.259,0.009,-0.001,-1.607,21.439,94.32,6.55,87.77,21.500,0,turn_left
7.309,0.009,-0.001,-1.607,21.439,94.32,6.42,87.89,21.500,0,turn_left
7.360,0.003,-0.001,-1.607,21.439,94.32,7.61,86.70,21.500,0,turn_left
7.409,0.003,-0.001,-1.607,21.439,94.32,11.57,82.74,21.500,0,turn_left
7.459,0.003,-0.001,-1.607,21.439,94.32,14.41,79.90,21.500,0,turn_left
7.509,0.003,-0.001,-1.607,21.439,94.32,16.32,78.00,21.500,0,turn_left
7.559,0.003,-0.001,-1.607,21.439,94.32,16.63,77.69,21.500,0,turn_left
7.609,0.003,-0.001,-1.607,21.439,94.32,15.74,78.57,21.500,0,turn_left
7.659,0.003,-0.001,-1.607,21.439,94.32,12.48,81.84,21.500,0,turn_left
7.709,0.003,-0.001,-1.607,21.439,94.32,11.32,83.00,21.500,0,turn_left
7.759,0.003,-0.001,-1.607,21.439,94.32,11.35,82.97,21.500,0,turn_left
7.809,0.003,-0.001,-1.607,21.439,94.32,12.19,82.12,21.500,0,turn_left
7.859,0.003,-0.001,-1.607,21.439,94.32,12.56,81.75,21.500,0,turn_left
7.909,0.003,-0.001,-1.607,21.439,94.32,12.56,81.76,21.500,0,turn_left
7.959,0.003,-0.001,-1.607,21.439,94.32,14.10,80.21,21.500,0,turn_left
8.009,0.003,-0.001,-1.607,21.439,94.32,18.13,76.18,21.500,0,turn_left
8.059,0.003,-0.001,-1.607,21.439,94.32,20.38,73.93,21.500,0,turn_left
8.109,0.003,-0.001,-1.607,21.439,94.32,22.46,71.86,21.500,0,turn_left
8.159,0.003,-0.001,-1.607,21.439,94.32,23.15,71.17,21.500,0,turn_left
8.209,0.003,-0.001,-1.607,21.439,94.32,23.10,71.21,21.500,0,turn_left
8.259,0.003,-0.001,-1.607,21.439,94.32,20.13,74.19,21.500,0,turn_left
8.309,0.003,-0.001,-1.607,21.439,94.32,18.96,75.36,21.500,0,turn_left
8.359,0.003,-0.001,-1.607,21.439,94.32,19.06,75.25,21.500,0,turn_left
8.409,0.003,-0.001,-1.607,21.439,94.32,19.96,74.36,21.500,0,turn_left
8.459,-0.005,-0.003,-1.607,21.439,94.32,20.12,74.20,21.501,0,turn_left
8.509,-0.005,-0.003,-1.607,21.439,94.32,19.67,74.65,21.501,0,turn_left
8.559,-0.005,-0.003,-1.607,21.439,94.32,21.13,73.19,21.501,0,turn_left
8.609,-0.005,-0.003,-1.607,21.439,94.32,23.48,70.84,21.501,0,turn_left
8.659,-0.005,-0.003,-1.607,21.439,94.32,26.03,68.29,21.501,0,turn_left
8.709,-0.005,-0.003,-1.607,21.439,94.32,26.30,68.01,21.501,0,turn_left
8.759,-0.005,-0.003,-1.607,21.439,94.32,26.33,67.98,21.501,0,turn_left
8.809,-0.005,-0.003,-1.607,21.439,94.32,25.19,69.12,21.501,0,turn_left
8.859,-0.005,-0.003,-1.607,21.439,94.32,20.52,73.80,21.501,0,turn_left
8.909,-0.005,-0.003,-1.607,21.439,94.32,19.80,74.52,21.501,0,turn_left
8.959,-0.005,-0.003,-1.607,21.439,94.32,20.24,74.07,21.501,0,turn_left
9.009,-0.005,-0.003,-1.607,21.439,94.32,20.95,73.37,21.501,0,turn_left
9.059,-0.005,-0.003,-1.607,21.439,94.32,21.13,73.19,21.501,0,turn_left
9.109,-0.005,-0.003,-1.607,21.439,94.32,20.85,73.46,21.501,0,turn_left
9.159,-0.005,-0.003,-1.607,21.439,94.32,22.52,71.80,21.501,0,turn_left
9.209,-0.005,-0.003,-1.607,21.439,94.32,26.44,67.88,21.501,0,turn_left
9.259,-0.005,-0.003,-1.607,21.439,94.32,28.46,65.86,21.501,0,turn_left
9.309,-0.005,-0.003,-1.607,21.439,94.32,29.02,65.29,21.501,0,turn_left
9.359,-0.005,-0.003,-1.607,21.439,94.32,29.17,65.15,21.501,0,turn_left
9.409,-0.005,-0.003,-1.607,21.439,94.32,27.87,66.45,21.501,0,turn_left
9.459,-0.013,-0.003,-1.607,21.439,94.32,26.65,67.66,21.500,0,turn_left
9.509,-0.013,-0.003,-1.607,21.439,94.32,21.65,72.66,21.500,0,turn_left
9.559,-0.013,-0.003,-1.607,21.439,94.32,21.25,73.06,21.500,0,turn_left
9.609,-0.013,-0.003,-1.607,21.439,94.32,22.20,72.11,21.500,0,turn_left
9.659,-0.013,-0.003,-1.607,21.439,94.32,22.74,71.57,21.500,0,turn_left
9.709,-0.013,-0.003,-1.607,21.439,94.32,22.79,71.53,21.500,0,turn_left
9.759,-0.013,-0.003,-1.607,21.439,94.32,25.27,69.04,21.500,0,turn_left
9.809,-0.013,-0.003,-1.607,21.439,94.32,29.59,64.73,21.500,0,turn_left
9.859,-0.013,-0.003,-1.607,21.439,94.32,32.24,62.08,21.500,0,turn_left
9.909,-0.013,-0.003,-1.607,21.439,94.32,33.07,61.25,21.500,0,turn_left
9.959,-0.013,-0.003,-1.607,21.439,94.32,33.20,61.12,21.500,0,turn_left
10.010,-0.013,-0.003,-1.607,21.439,94.32,31.68,62.63,21.500,0,turn_left
10.059,-0.013,-0.003,-1.607,21.439,94.32,27.26,67.05,21.500,0,turn_left
10.109,-0.013,-0.003,-1.607,21.439,94.32,26.28,68.04,21.500,0,turn_left
10.159,-0.013,-0.003,-1.607,21.439,94.32,26.53,67.79,21.500,0,turn_left
10.209,-0.013,-0.003,-1.607,21.439,94.32,27.17,67.15,21.500,0,turn_left
10.259,-0.013,-0.003,-1.607,21.439,94.32,27.30,67.02,21.500,0,turn_left
10.309,-0.013,-0.003,-1.607,21.439,94.32,26.91,67.41,21.500,0,turn_left
10.359,-0.013,-0.003,-1.607,21.439,94.32,28.68,65.63,21.500,0,turn_left
10.409,-0.013,-0.003,-1.607,21.439,94.32,32.74,61.57,21.500,0,turn_left
10.459,-0.013,-0.003,-1.607,21.439,94.32,33.25,61.07,21.500,0,turn_left
10.509,-0.013,-0.003,-1.607,21.439,94.32,35.29,59.03,21.500,0,turn_left
10.559,-0.018,-0.001,-1.607,21.439,94.32,35.79,58.52,21.499,0,turn_left
10.609,-0.018,-0.001,-1.607,21.439,94.32,34.57,59.75,21.499,0,turn_left
10.659,-0.018,-0.001,-1.607,21.439,94.32,30.90,63.41,21.499,0,turn_left
10.709,-0.018,-0.001,-1.607,21.439,94.32,29.74,64.57,21.499,0,turn_left
10.759,-0.018,-0.001,-1.607,21.439,94.32,30.27,64.04,21.499,0,turn_left
10.809,-0.018,-0.001,-1.607,21.439,94.32,30.84,63.48,21.499,0,turn_left
10.859,-0.018,-0.001,-1.607,21.439,94.32,30.84,63.48,21.499,0,turn_left
10.909,-0.018,-0.001,-1.607,21.439,94.32,30.55,63.76,21.499,0,turn_left
10.959,-0.018,-0.001,-1.607,21.439,94.32,32.26,62.06,21.499,0,turn_left
11.009,-0.018,-0.001,-1.607,21.439,94.32,36.60,57.71,21.499,0,turn_left
11.060,-0.018,-0.001,-1.607,21.439,94.32,38.86,55.46,21.499,0,turn_left
11.109,-0.018,-0.001,-1.607,21.439,94.32,39.48,54.83,21.499,0,turn_left
11.159,-0.018,-0.001,-1.607,21.439,94.32,39.54,54.77,21.499,0,turn_left
11.209,-0.018,-0.001,-1.607,21.439,94.32,38.12,56.20,21.499,0,turn_left
11.259,-0.018,-0.001,-1.607,21.439,94.32,33.95,60.36,21.499,0,turn_left
11.309,-0.018,-0.001,-1.607,21.439,94.32,32.83,61.49,21.499,0,turn_left
11.359,-0.018,-0.001,-1.607,21.439,94.32,33.68,60.64,21.499,0,turn_left
11.409,-0.018,-0.001,-1.607,21.439,94.32,34.48,59.84,21.499,0,turn_left
11.459,-0.018,-0.001,-1.607,21.439,94.32,34.55,59.77,21.499,0,turn_left
11.509,-0.018,-0.001,-1.607,21.439,94.32,34.43,59.88,21.499,0,turn_left
11.559,-0.018,-0.001,-1.607,21.439,94.32,35.89,58.42,21.499,0,turn_left
11.609,-0.018,-0.001,-1.607,21.439,94.32,40.11,54.20,21.499,0,turn_left
11.660,-0.020,-0.002,-1.607,21.439,94.32,42.57,51.75,21.500,0,turn_left
11.709,-0.020,-0.002,-1.607,21.439,94.32,43.29,51.03,21.500,0,turn_left
11.759,-0.020,-0.002,-1.607,21.439,94.32,43.58,50.74,21.500,0,turn_left
11.809,-0.020,-0.002,-1.607,21.439,94.32,42.36,51.95,21.500,0,turn_left
11.860,-0.020,-0.002,-1.607,21.439,94.32,38.66,55.65,21.500,0,turn_left
11.909,-0.020,-0.002,-1.607,21.439,94.32,37.10,57.22,21.500,0,turn_left
11.959,-0.020,-0.002,-1.607,21.439,94.32,37.46,56.85,21.500,0,turn_left
12.009,-0.020,-0.002,-1.607,21.439,94.32,38.23,56.09,21.500,0,turn_left
12.059,-0.020,-0.002,-1.607,21.439,94.32,38.35,55.97,21.500,0,turn_left
12.109,-0.020,-0.002,-1.607,21.439,94.32,38.24,56.08,21.500,0,turn_left
12.159,-0.020,-0.002,-1.607,21.439,94.32,39.61,54.70,21.500,0,turn_left
12.209,-0.020,-0.002,-1.607,21.439,94.32,44.58,49.73,21.500,0,turn_left
12.259,-0.020,-0.002,-1.607,21.439,94.32,47.47,46.85,21.500,0,turn_left
12.309,-0.020,-0.002,-1.607,21.439,94.32,48.64,45.67,21.500,0,turn_left
12.359,-0.020,-0.002,-1.607,21.439,94.32,48.86,45.45,21.500,0,turn_left
12.409,-0.020,-0.002,-1.607,21.439,94.32,48.15,46.16,21.500,0,turn_left
12.459,-0.020,-0.002,-1.607,21.439,94.32,44.87,49.45,21.500,0,turn_left
12.509,-0.020,-0.002,-1.607,21.439,94.32,42.20,52.12,21.500,0,turn_left
12.559,-0.020,-0.002,-1.607,21.439,94.32,42.18,52.14,21.500,0,turn_left
12.609,-0.020,-0.002,-1.607,21.439,94.32,42.86,51.45,21.500,0,turn_left
12.659,-0.020,-0.002,-1.607,21.439,94.32,43.21,51.11,21.500,0,turn_left
12.709,-0.020,-0.002,-1.607,21.439,94.32,43.42,50.89,21.500,0,turn_left
12.760,-0.020,-0.006,-1.607,21.439,94.32,45.08,49.24,21.503,0,turn_left
12.809,-0.020,-0.006,-1.607,21.439,94.32,49.35,44.96,21.503,0,turn_left
12.859,-0.020,-0.006,-1.607,21.439,94.32,53.41,40.90,21.503,0,turn_left
12.909,-0.020,-0.006,-1.607,21.439,94.32,54.61,39.71,21.503,0,turn_left
12.960,-0.020,-0.006,-1.607,21.439,94.32,54.84,39.47,21.503,0,turn_left
13.009,-0.020,-0.006,-1.607,21.439,94.32,53.72,40.60,21.503,0,turn_left
13.059,-0.020,-0.006,-1.607,21.439,94.32,49.59,44.72,21.503,0,turn_left
13.109,-0.020,-0.006,-1.607,21.439,94.32,48.28,46.04,21.503,0,turn_left
13.159,-0.020,-0.006,-1.607,21.439,94.32,48.69,45.63,21.503,0,turn_left
13.209,-0.020,-0.006,-1.607,21.439,94.32,49.23,45.09,21.503,0,turn_left
13.259,-0.020,-0.006,-1.607,21.439,94.32,49.23,45.09,21.503,0,turn_left
13.309,-0.020,-0.006,-1.607,21.439,94.32,48.91,45.41,21.503,0,turn_left
13.359,-0.020,-0.006,-1.607,21.439,94.32,50.53,43.79,21.503,0,turn_left
13.409,-0.020,-0.006,-1.607,21.439,94.32,54.48,39.84,21.503,0,turn_left
13.459,-0.020,-0.006,-1.607,21.439,94.32,58.23,36.09,21.503,0,turn_left
13.509,-0.020,-0.006,-1.607,21.439,94.32,58.74,35.57,21.503,0,turn_left
13.559,-0.020,-0.006,-1.607,21.439,94.32,58.73,35.58,21.503,0,turn_left
13.609,-0.020,-0.006,-1.607,21.439,94.32,57.83,36.48,21.503,0,turn_left
13.659,-0.020,-0.006,-1.607,21.439,94.32,54.05,40.26,21.503,0,turn_left
13.709,-0.020,-0.006,-1.607,21.439,94.32,52.41,41.91,21.503,0,turn_left
13.759,-0.018,-0.010,-1.607,21.439,94.32,52.82,41.50,21.508,0,turn_left
13.809,-0.018,-0.010,-1.607,21.439,94.32,53.28,41.03,21.508,0,turn_left
13.859,-0.018,-0.010,-1.607,21.439,94.32,53.32,41.00,21.508,0,turn_left
13.909,-0.018,-0.010,-1.607,21.439,94.32,52.98,41.34,21.508,0,turn_left
13.959,-0.018,-0.010,-1.607,21.439,94.32,54.32,40.00,21.508,0,turn_left
14.009,-0.018,-0.010,-1.607,21.439,94.32,58.80,35.51,21.508,0,turn_left
14.059,-0.018,-0.010,-1.607,21.439,94.32,61.93,32.38,21.508,0,turn_left
14.109,-0.018,-0.010,-1.607,21.439,94.32,62.75,31.57,21.508,0,turn_left
14.159,-0.018,-0.010,-1.607,21.439,94.32,62.79,31.53,21.508,0,turn_left
14.209,-0.018,-0.010,-1.607,21.439,94.32,61.69,32.63,21.508,0,turn_left
14.259,-0.018,-0.010,-1.607,21.439,94.32,57.37,36.94,21.508,0,turn_left
14.309,-0.018,-0.010,-1.607,21.439,94.32,56.06,38.25,21.508,0,turn_left
14.359,-0.018,-0.010,-1.607,21.439,94.32,56.70,37.62,21.508,0,turn_left
14.409,-0.018,-0.010,-1.607,21.439,94.32,57.10,37.22,21.508,0,turn_left
14.459,-0.018,-0.010,-1.607,21.439,94.32,57.10,37.22,21.508,0,turn_left
14.509,-0.018,-0.010,-1.607,21.439,94.32,57.10,37.21,21.508,0,turn_left
14.559,-0.018,-0.010,-1.607,21.439,94.32,57.47,36.84,21.508,0,turn_left
14.609,-0.018,-0.010,-1.607,21.439,94.32,59.31,35.00,21.508,0,turn_left
14.659,-0.018,-0.010,-1.607,21.439,94.32,63.11,31.21,21.508,0,turn_left
14.709,-0.018,-0.010,-1.607,21.439,94.32,64.78,29.53,21.508,0,turn_left
14.759,-0.018,-0.010,-1.607,21.439,94.32,64.66,29.66,21.508,0,turn_left
14.809,-0.018,-0.010,-1.607,21.439,94.32,63.29,31.02,21.508,0,turn_left
14.859,-0.013,-0.015,-1.607,21.439,94.32,58.49,35.83,21.513,0,turn_left
14.909,-0.013,-0.015,-1.607,21.439,94.32,57.03,37.28,21.513,0,turn_left
14.959,-0.013,-0.015,-1.607,21.439,94.32,57.54,36.78,21.513,0,turn_left
15.009,-0.013,-0.015,-1.607,21.439,94.32,57.72,36.60,21.513,0,turn_left
15.059,-0.013,-0.015,-1.607,21.439,94.32,57.71,36.60,21.513,0,turn_left
15.109,-0.013,-0.015,-1.607,21.439,94.32,57.26,37.06,21.513,0,turn_left
15.159,-0.013,-0.015,-1.607,21.439,94.32,58.69,35.63,21.513,0,turn_left
15.209,-0.013,-0.015,-1.607,21.439,94.32,63.01,31.31,21.513,0,turn_left
15.259,-0.013,-0.015,-1.607,21.439,94.32,66.19,28.12,21.513,0,turn_left
15.309,-0.013,-0.015,-1.607,21.439,94.32,66.95,27.37,21.513,0,turn_left
15.359,-0.013,-0.015,-1.607,21.439,94.32,67.01,27.31,21.513,0,turn_left
15.409,-0.013,-0.015,-1.607,21.439,94.32,65.77,28.55,21.513,0,turn_left
15.459,-0.013,-0.015,-1.607,21.439,94.32,62.22,32.10,21.513,0,turn_left
15.509,-0.013,-0.015,-1.607,21.439,94.32,59.20,35.11,21.513,0,turn_left
15.559,-0.013,-0.015,-1.607,21.439,94.32,59.23,35.09,21.513,0,turn_left
15.609,-0.013,-0.015,-1.607,21.439,94.32,59.99,34.33,21.513,0,turn_left
15.659,-0.013,-0.015,-1.607,21.439,94.32,60.08,34.23,21.513,0,turn_left
15.709,-0.013,-0.015,-1.607,21.439,94.32,59.74,34.58,21.513,0,turn_left
15.759,-0.013,-0.015,-1.607,21.439,94.32,61.41,32.90,21.513,0,turn_left
15.809,-0.013,-0.015,-1.607,21.439,94.32,66.22,28.09,21.513,0,turn_left
15.859,-0.006,-0.019,-1.607,21.439,94.32,69.27,25.04,21.518,0,turn_left
15.909,-0.006,-0.019,-1.607,21.439,94.32,70.29,24.02,21.518,0,turn_left
15.959,-0.006,-0.019,-1.607,21.439,94.32,70.34,23.98,21.518,0,turn_left
16.009,-0.006,-0.019,-1.607,21.439,94.32,69.00,25.31,21.518,0,turn_left
16.059,-0.006,-0.019,-1.607,21.439,94.32,64.94,29.38,21.518,0,turn_left
16.109,-0.006,-0.019,-1.607,21.439,94.32,63.43,30.89,21.518,0,turn_left
16.159,-0.006,-0.019,-1.607,21.439,94.32,63.92,30.39,21.518,0,turn_left
16.209,-0.006,-0.019,-1.607,21.439,94.32,64.46,29.86,21.518,0,turn_left
16.259,-0.006,-0.019,-1.607,21.439,94.32,64.48,29.83,21.518,0,turn_left
16.309,-0.006,-0.019,-1.607,21.439,94.32,64.23,30.09,21.518,0,turn_left
16.359,-0.006,-0.019,-1.607,21.439,94.32,65.46,28.86,21.518,0,turn_left
16.409,-0.006,-0.019,-1.607,21.439,94.32,69.57,24.75,21.518,0,turn_left
16.459,-0.006,-0.019,-1.607,21.439,94.32,72.83,21.49,21.518,0,turn_left
16.509,-0.006,-0.019,-1.607,21.439,94.32,73.97,20.35,21.518,0,turn_left
16.559,-0.006,-0.019,-1.607,21.439,94.32,74.24,20.08,21.518,0,turn_left
16.609,-0.006,-0.019,-1.607,21.439,94.32,73.09,21.22,21.518,0,turn_left
16.659,-0.006,-0.019,-1.607,21.439,94.32,68.52,25.79,21.518,0,turn_left
16.709,-0.006,-0.019,-1.607,21.439,94.32,67.26,27.06,21.518,0,turn_left
16.759,-0.006,-0.019,-1.607,21.439,94.32,67.75,26.56,21.518,0,turn_left
16.809,-0.006,-0.019,-1.607,21.439,94.32,68.23,26.08,21.518,0,turn_left
16.859,0.003,-0.021,-1.607,21.439,94.32,68.28,26.04,21.520,0,turn_left
16.909,0.003,-0.021,-1.607,21.439,94.32,68.10,26.21,21.520,0,turn_left
16.959,0.003,-0.021,-1.607,21.439,94.32,69.38,24.94,21.520,0,turn_left
17.009,0.003,-0.021,-1.607,21.439,94.32,73.73,20.58,21.520,0,turn_left
17.059,0.003,-0.021,-1.607,21.439,94.32,77.11,17.21,21.520,0,turn_left
17.109,0.003,-0.021,-1.607,21.439,94.32,79.41,14.91,21.520,0,turn_left
17.159,0.003,-0.021,-1.607,21.439,94.32,79.63,14.68,21.520,0,turn_left
17.209,0.003,-0.021,-1.607,21.439,94.32,78.23,16.08,21.520,0,turn_left
17.259,0.003,-0.021,-1.607,21.439,94.32,73.78,20.53,21.520,0,turn_left
17.309,0.003,-0.021,-1.607,21.439,94.32,72.06,22.26,21.520,0,turn_left
17.359,0.003,-0.021,-1.607,21.439,94.32,72.63,21.68,21.520,0,turn_left
17.409,0.003,-0.021,-1.607,21.439,94.32,73.20,21.12,21.520,0,turn_left
17.459,0.003,-0.021,-1.607,21.439,94.32,73.24,21.08,21.520,0,turn_left
17.509,0.003,-0.021,-1.607,21.439,94.32,72.72,21.59,21.520,0,turn_left
17.559,0.003,-0.021,-1.607,21.439,94.32,74.13,20.18,21.520,0,turn_left
