time_s,gps_x,gps_y,est_x,est_y,heading_deg,cmd_robot
323.193,NaN,NaN,1.785,0.000,0.00,stop
323.243,NaN,NaN,1.785,0.000,0.00,stop
323.293,NaN,NaN,1.785,0.000,0.00,stop
323.343,NaN,NaN,1.785,0.000,0.00,stop
323.393,NaN,NaN,1.785,0.000,0.00,stop
323.443,NaN,NaN,1.785,0.000,0.00,stop
323.493,NaN,NaN,1.785,0.000,0.00,stop
323.543,NaN,NaN,1.785,0.000,0.00,stop
323.593,NaN,NaN,1.785,0.000,0.00,stop
323.643,NaN,NaN,1.785,0.000,0.00,stop
323.693,NaN,NaN,1.785,0.000,0.00,stop
323.743,NaN,NaN,1.785,0.000,0.00,stop
323.793,NaN,NaN,1.785,0.000,0.00,stop
323.843,NaN,NaN,1.785,0.000,0.00,stop
323.893,NaN,NaN,1.785,0.000,0.00,stop
323.943,NaN,NaN,1.785,0.000,0.00,stop
323.993,NaN,NaN,1.785,0.000,0.00,stop
324.043,NaN,NaN,1.785,0.000,0.00,stop
324.093,NaN,NaN,1.785,0.000,0.00,stop
324.143,NaN,NaN,1.785,0.000,0.00,stop
324.193,NaN,NaN,1.785,0.000,0.00,stop
324.243,NaN,NaN,1.785,0.000,0.00,stop
324.293,NaN,NaN,1.785,0.000,0.00,stop
324.343,NaN,NaN,1.785,0.000,0.00,stop
324.393,NaN,NaN,1.785,0.000,0.00,stop
324.443,NaN,NaN,1.785,0.000,0.00,stop
324.493,NaN,NaN,1.785,0.000,0.00,stop
324.543,NaN,NaN,1.785,0.000,0.00,stop
324.593,NaN,NaN,1.785,0.000,0.00,stop
324.643,NaN,NaN,1.785,0.000,0.00,stop
324.693,NaN,NaN,1.785,0.000,0.00,stop
324.743,NaN,NaN,1.785,0.000,0.00,stop
324.793,NaN,NaN,1.785,0.000,0.00,stop
324.843,NaN,NaN,1.785,0.000,0.00,stop
324.893,NaN,NaN,1.785,0.000,0.00,stop
324.943,NaN,NaN,1.785,0.000,0.00,stop
324.993,NaN,NaN,1.785,0.000,0.00,stop
325.043,NaN,NaN,1.785,0.000,0.00,stop
325.093,NaN,NaN,1.785,0.000,0.00,stop
325.143,NaN,NaN,1.785,0.000,0.00,stop
325.193,NaN,NaN,1.785,0.000,0.00,stop
325.243,NaN,NaN,1.785,0.000,0.00,stop
325.293,NaN,NaN,1.785,0.000,0.00,stop
325.343,NaN,NaN,1.785,0.000,0.00,stop
325.393,NaN,NaN,1.785,0.000,0.00,stop
325.443,NaN,NaN,1.785,0.000,0.00,stop
325.493,NaN,NaN,1.785,0.000,0.00,stop
325.543,NaN,NaN,1.785,0.000,0.00,stop
325.593,NaN,NaN,1.785,0.000,0.00,stop
325.643,NaN,NaN,1.785,0.000,0.00,stop
325.693,NaN,NaN,1.785,0.000,0.00,stop
325.743,NaN,NaN,1.785,0.000,0.00,stop
325.793,NaN,NaN,1.785,0.000,0.00,stop
325.843,NaN,NaN,1.785,0.000,0.00,stop
325.893,NaN,NaN,1.785,0.000,0.00,stop
325.943,NaN,NaN,1.785,0.000,0.00,stop
325.993,NaN,NaN,1.785,0.000,0.00,stop
326.043,NaN,NaN,1.785,0.000,0.00,stop
326.093,NaN,NaN,1.785,0.000,0.00,stop
326.143,NaN,NaN,1.785,0.000,0.00,stop
326.193,NaN,NaN,1.785,0.000,0.00,stop
326.243,NaN,NaN,1.785,0.000,0.00,stop
326.293,NaN,NaN,1.785,0.000,0.00,stop
326.343,NaN,NaN,1.785,0.000,0.00,stop
326.393,NaN,NaN,1.785,0.000,0.00,stop
326.443,NaN,NaN,1.785,0.000,0.00,stop
326.493,NaN,NaN,1.785,0.000,0.00,stop
326.543,NaN,NaN,1.785,0.000,0.00,stop
326.593,NaN,NaN,1.785,0.000,0.00,stop
326.643,NaN,NaN,1.785,0.000,0.00,stop
326.693,NaN,NaN,1.785,0.000,0.00,stop
326.743,NaN,NaN,1.785,0.000,0.00,stop
326.793,NaN,NaN,1.785,0.000,0.00,stop
326.843,NaN,NaN,1.785,0.000,0.00,stop
326.893,NaN,NaN,1.785,0.000,0.00,stop
326.943,NaN,NaN,1.785,0.000,0.00,stop
326.993,NaN,NaN,1.785,0.000,0.00,stop
327.043,NaN,NaN,1.785,0.000,0.00,stop
327.093,NaN,NaN,1.785,0.000,0.00,stop
327.143,NaN,NaN,1.785,0.000,0.00,stop
327.193,NaN,NaN,1.785,0.000,0.00,stop
327.243,NaN,NaN,1.785,0.000,0.00,stop
327.293,NaN,NaN,1.785,0.000,0.00,stop
327.343,NaN,NaN,1.785,0.000,0.00,stop
327.393,NaN,NaN,1.785,0.000,0.00,stop
327.443,NaN,NaN,1.785,0.000,0.00,stop
327.493,NaN,NaN,1.785,0.000,0.00,stop
327.543,NaN,NaN,1.785,0.000,0.00,stop
327.593,NaN,NaN,1.785,0.000,0.00,stop
327.643,NaN,NaN,1.785,0.000,0.00,stop
327.693,NaN,NaN,1.785,0.000,0.00,stop
327.743,NaN,NaN,1.785,0.000,0.00,stop
327.793,NaN,NaN,1.785,0.000,0.00,stop
327.843,NaN,NaN,1.785,0.000,0.00,stop
327.893,NaN,NaN,1.785,0.000,0.00,stop
327.943,NaN,NaN,1.785,0.000,0.00,stop
327.993,NaN,NaN,1.785,0.000,0.00,stop
328.043,NaN,NaN,1.785,0.000,0.00,stop
328.093,NaN,NaN,1.785,0.000,0.00,stop
328.143,NaN,NaN,1.785,0.000,0.00,stop
328.193,NaN,NaN,1.785,0.000,0.00,stop
328.243,NaN,NaN,1.785,0.000,0.00,stop
328.293,NaN,NaN,1.785,0.000,0.00,stop
328.343,NaN,NaN,1.785,0.000,0.00,stop
328.393,NaN,NaN,1.785,0.000,0.00,stop
328.443,NaN,NaN,1.785,0.000,0.00,stop
328.493,NaN,NaN,1.785,0.000,0.00,stop
328.543,NaN,NaN,1.785,0.000,0.00,stop
328.593,NaN,NaN,1.785,0.000,0.00,stop
328.643,NaN,NaN,1.785,0.000,0.00,stop
328.693,NaN,NaN,1.785,0.000,0.00,stop
328.743,NaN,NaN,1.785,0.000,0.00,stop
328.793,NaN,NaN,1.785,0.000,0.00,stop
328.843,NaN,NaN,1.785,0.000,0.00,stop
328.893,NaN,NaN,1.785,0.000,0.00,stop
328.943,NaN,NaN,1.785,0.000,0.00,stop
328.993,NaN,NaN,1.785,0.000,0.00,stop
329.043,NaN,NaN,1.785,0.000,0.00,stop
329.093,NaN,NaN,1.785,0.000,0.00,stop
329.143,NaN,NaN,1.785,0.000,0.00,stop
329.193,NaN,NaN,1.785,0.000,0.00,stop
329.243,NaN,NaN,1.785,0.000,0.00,stop
329.293,NaN,NaN,1.785,0.000,0.00,stop
329.343,NaN,NaN,1.785,0.000,0.00,stop
329.393,NaN,NaN,1.785,0.000,0.00,stop
329.443,NaN,NaN,1.785,0.000,0.00,stop
329.493,NaN,NaN,1.785,0.000,0.00,stop
329.543,NaN,NaN,1.785,0.000,0.00,stop
329.593,NaN,NaN,1.785,0.000,0.00,stop
329.643,NaN,NaN,1.785,0.000,0.00,stop
329.693,NaN,NaN,1.785,0.000,0.00,stop
329.743,NaN,NaN,1.785,0.000,0.00,stop
329.793,NaN,NaN,1.785,0.000,0.00,stop
329.843,NaN,NaN,1.785,0.000,0.00,stop
329.893,NaN,NaN,1.785,0.000,0.00,stop
329.943,NaN,NaN,1.785,0.000,0.00,stop
329.993,NaN,NaN,1.785,0.000,0.00,stop
330.043,NaN,NaN,1.785,0.000,0.00,stop
330.093,NaN,NaN,1.785,0.000,0.00,stop
330.143,NaN,NaN,1.785,0.000,0.00,stop
330.193,NaN,NaN,1.785,0.000,0.00,stop
330.243,NaN,NaN,1.785,0.000,0.00,stop
330.293,NaN,NaN,1.785,0.000,0.00,stop
330.343,NaN,NaN,1.785,0.000,0.00,stop
330.393,NaN,NaN,1.785,0.000,0.00,stop
330.443,NaN,NaN,1.785,0.000,0.00,stop
330.493,NaN,NaN,1.785,0.000,0.00,stop
330.543,NaN,NaN,1.785,0.000,0.00,stop
330.593,NaN,NaN,1.785,0.000,0.00,stop
330.643,NaN,NaN,1.785,0.000,0.00,stop
330.693,NaN,NaN,1.785,0.000,0.00,stop
330.743,NaN,NaN,1.785,0.000,0.00,stop
330.793,NaN,NaN,1.785,0.000,0.00,stop
330.843,NaN,NaN,1.785,0.000,0.00,stop
330.893,NaN,NaN,1.785,0.000,0.00,stop
330.943,NaN,NaN,1.785,0.000,0.00,stop
330.993,NaN,NaN,1.785,0.000,0.00,stop
331.043,NaN,NaN,1.785,0.000,0.00,stop
331.093,NaN,NaN,1.785,0.000,0.00,stop
331.143,NaN,NaN,1.785,0.000,0.00,stop
331.193,NaN,NaN,1.785,0.000,0.00,stop
331.243,NaN,NaN,1.785,0.000,0.00,stop
331.293,NaN,NaN,1.785,0.000,0.00,stop
331.343,NaN,NaN,1.785,0.000,0.00,stop
331.393,NaN,NaN,1.785,0.000,0.00,stop
331.443,NaN,NaN,1.785,0.000,0.00,stop
331.493,NaN,NaN,1.785,0.000,0.00,stop
331.543,NaN,NaN,1.785,0.000,0.00,stop
331.593,NaN,NaN,1.785,0.000,0.00,stop
331.643,NaN,NaN,1.785,0.000,0.00,stop
331.693,NaN,NaN,1.785,0.000,0.00,stop
331.743,NaN,NaN,1.785,0.000,0.00,stop
331.794,NaN,NaN,1.785,0.000,0.00,stop
331.843,NaN,NaN,1.785,0.000,0.00,stop
331.893,NaN,NaN,1.785,0.000,0.00,stop
331.943,NaN,NaN,1.785,0.000,0.00,stop
331.993,NaN,NaN,1.785,0.000,0.00,stop
332.043,NaN,NaN,1.785,0.000,0.00,stop
332.093,NaN,NaN,1.785,0.000,0.00,stop
332.143,NaN,NaN,1.785,0.000,0.00,stop
332.193,NaN,NaN,1.785,0.000,0.00,stop
332.243,NaN,NaN,1.785,0.000,0.00,stop
332.293,NaN,NaN,1.785,0.000,0.00,stop
332.343,NaN,NaN,1.785,0.000,0.00,stop
332.393,NaN,NaN,1.785,0.000,0.00,stop
332.443,NaN,NaN,1.785,0.000,0.00,stop
332.493,NaN,NaN,1.785,0.000,0.00,stop
332.543,NaN,NaN,1.785,0.000,0.00,stop
332.593,NaN,NaN,1.785,0.000,0.00,stop
332.643,NaN,NaN,1.785,0.000,0.00,stop
332.693,NaN,NaN,1.785,0.000,0.00,stop
332.743,NaN,NaN,1.785,0.000,0.00,stop
332.793,NaN,NaN,1.785,0.000,0.00,stop
332.843,NaN,NaN,1.785,0.000,0.00,stop
332.893,NaN,NaN,1.785,0.000,0.00,stop
332.943,NaN,NaN,1.785,0.000,0.00,stop
332.993,NaN,NaN,1.785,0.000,0.00,stop
333.043,NaN,NaN,1.785,0.000,0.00,stop
333.093,NaN,NaN,1.785,0.000,0.00,stop
333.143,NaN,NaN,1.785,0.000,0.00,stop
333.193,NaN,NaN,1.785,0.000,0.00,stop
333.243,NaN,NaN,1.785,0.000,0.00,stop
333.293,NaN,NaN,1.785,0.000,0.00,stop
333.343,NaN,NaN,1.785,0.000,0.00,stop
333.393,NaN,NaN,1.785,0.000,0.00,stop
333.443,NaN,NaN,1.785,0.000,0.00,stop
333.493,NaN,NaN,1.785,0.000,0.00,stop
333.543,NaN,NaN,1.785,0.000,0.00,stop
333.593,NaN,NaN,1.785,0.000,0.00,stop
333.643,NaN,NaN,1.785,0.000,0.00,stop
333.693,NaN,NaN,1.785,0.000,0.00,stop
333.743,NaN,NaN,1.785,0.000,0.00,stop
333.793,NaN,NaN,1.785,0.000,0.00,stop
333.843,NaN,NaN,1.785,0.000,0.00,stop
333.893,NaN,NaN,1.785,0.000,0.00,stop
333.943,NaN,NaN,1.785,0.000,0.00,stop
333.993,NaN,NaN,1.785,0.000,0.00,stop
334.043,NaN,NaN,1.785,0.000,0.00,stop
334.093,NaN,NaN,1.785,0.000,0.00,stop
334.143,NaN,NaN,1.785,0.000,0.00,stop
334.193,NaN,NaN,1.785,0.000,0.00,stop
334.243,NaN,NaN,1.785,0.000,0.00,stop
334.293,NaN,NaN,1.785,0.000,0.00,stop
334.343,NaN,NaN,1.785,0.000,0.00,stop
334.393,NaN,NaN,1.785,0.000,0.00,stop
334.443,NaN,NaN,1.785,0.000,0.00,stop
334.493,NaN,NaN,1.785,0.000,0.00,stop
334.543,NaN,NaN,1.785,0.000,0.00,stop
334.593,NaN,NaN,1.785,0.000,0.00,stop
334.643,NaN,NaN,1.785,0.000,0.00,stop
334.693,NaN,NaN,1.785,0.000,0.00,stop
334.743,NaN,NaN,1.785,0.000,0.00,stop
334.793,NaN,NaN,1.785,0.000,0.00,stop
334.843,NaN,NaN,1.785,0.000,0.00,stop
334.893,NaN,NaN,1.785,0.000,0.00,stop
334.943,NaN,NaN,1.785,0.000,0.00,stop
334.993,NaN,NaN,1.785,0.000,0.00,stop
335.043,NaN,NaN,1.785,0.000,0.00,stop
335.093,NaN,NaN,1.785,0.000,0.00,stop
335.143,NaN,NaN,1.785,0.000,0.00,stop
335.193,NaN,NaN,1.785,0.000,0.00,stop
335.243,NaN,NaN,1.785,0.000,0.00,stop
335.293,NaN,NaN,1.785,0.000,0.00,stop
335.343,NaN,NaN,1.785,0.000,0.00,stop
335.393,NaN,NaN,1.785,0.000,0.00,stop
335.443,NaN,NaN,1.785,0.000,0.00,stop
335.493,NaN,NaN,1.785,0.000,0.00,stop
335.543,NaN,NaN,1.785,0.000,0.00,stop
335.593,NaN,NaN,1.785,0.000,0.00,stop
335.643,NaN,NaN,1.785,0.000,0.00,stop
335.693,NaN,NaN,1.785,0.000,0.00,stop
335.743,NaN,NaN,1.785,0.000,0.00,stop
335.793,NaN,NaN,1.785,0.000,0.00,stop
335.843,NaN,NaN,1.785,0.000,0.00,stop
335.893,NaN,NaN,1.785,0.000,0.00,stop
335.943,NaN,NaN,1.785,0.000,0.00,stop
335.993,NaN,NaN,1.785,0.000,0.00,stop
336.043,NaN,NaN,1.785,0.000,0.00,stop
336.093,NaN,NaN,1.785,0.000,0.00,stop
336.143,NaN,NaN,1.785,0.000,0.00,stop
336.193,NaN,NaN,1.785,0.000,0.00,stop
336.243,NaN,NaN,1.785,0.000,0.00,stop
336.293,NaN,NaN,1.785,0.000,0.00,stop
336.343,NaN,NaN,1.785,0.000,0.00,stop
336.393,NaN,NaN,1.785,0.000,0.00,stop
336.443,NaN,NaN,1.785,0.000,0.00,stop
336.493,NaN,NaN,1.785,0.000,0.00,stop
336.543,NaN,NaN,1.785,0.000,0.00,stop
336.593,NaN,NaN,1.785,0.000,0.00,stop
336.643,NaN,NaN,1.785,0.000,0.00,stop
336.693,NaN,NaN,1.785,0.000,0.00,stop
336.743,NaN,NaN,1.785,0.000,0.00,stop
336.793,NaN,NaN,1.785,0.000,0.00,stop
336.843,NaN,NaN,1.785,0.000,0.00,stop
336.893,NaN,NaN,1.785,0.000,0.00,stop
336.943,NaN,NaN,1.785,0.000,0.00,stop
336.993,NaN,NaN,1.785,0.000,0.00,stop
337.043,NaN,NaN,1.785,0.000,0.00,stop
337.093,NaN,NaN,1.785,0.000,0.00,stop
337.143,NaN,NaN,1.785,0.000,0.00,stop
337.193,NaN,NaN,1.785,0.000,0.00,stop
337.243,NaN,NaN,1.785,0.000,0.00,stop
337.293,NaN,NaN,1.785,0.000,0.00,stop
337.343,NaN,NaN,1.785,0.000,0.00,stop
337.393,NaN,NaN,1.785,0.000,0.00,stop
337.443,NaN,NaN,1.785,0.000,0.00,stop
337.493,NaN,NaN,1.785,0.000,0.00,stop
337.543,NaN,NaN,1.785,0.000,0.00,stop
337.593,NaN,NaN,1.785,0.000,0.00,stop
337.643,NaN,NaN,1.785,0.000,0.00,stop
337.693,NaN,NaN,1.785,0.000,0.00,stop
337.743,NaN,NaN,1.785,0.000,0.00,stop
337.793,NaN,NaN,1.785,0.000,0.00,stop
337.843,NaN,NaN,1.785,0.000,0.00,stop
337.893,NaN,NaN,1.785,0.000,0.00,stop
337.943,NaN,NaN,1.785,0.000,0.00,stop
337.993,NaN,NaN,1.785,0.000,0.00,stop
338.043,NaN,NaN,1.785,0.000,0.00,stop
338.093,NaN,NaN,1.785,0.000,0.00,stop
338.143,NaN,NaN,1.785,0.000,0.00,stop
338.193,NaN,NaN,1.785,0.000,0.00,stop
338.243,NaN,NaN,1.785,0.000,0.00,stop
338.293,NaN,NaN,1.785,0.000,0.00,stop
338.343,NaN,NaN,1.785,0.000,0.00,stop
338.393,NaN,NaN,1.785,0.000,0.00,stop
338.443,NaN,NaN,1.785,0.000,0.00,stop
338.493,NaN,NaN,1.785,0.000,0.00,stop
338.543,NaN,NaN,1.785,0.000,0.00,stop
338.593,NaN,NaN,1.785,0.000,0.00,stop
338.643,NaN,NaN,1.785,0.000,0.00,stop
338.693,NaN,NaN,1.785,0.000,0.00,stop
338.743,NaN,NaN,1.785,0.000,0.00,stop
338.793,NaN,NaN,1.785,0.000,0.00,stop
338.843,NaN,NaN,1.785,0.000,0.00,stop
338.893,NaN,NaN,1.785,0.000,0.00,stop
338.943,NaN,NaN,1.785,0.000,0.00,stop
338.993,NaN,NaN,1.785,0.000,0.00,stop
339.043,NaN,NaN,1.785,0.000,0.00,stop
339.093,NaN,NaN,1.785,0.000,0.00,stop
339.143,NaN,NaN,1.785,0.000,0.00,stop
339.193,NaN,NaN,1.785,0.000,0.00,stop
339.243,NaN,NaN,1.785,0.000,0.00,stop
339.293,NaN,NaN,1.785,0.000,0.00,stop
339.343,NaN,NaN,1.785,0.000,0.00,stop
339.393,NaN,NaN,1.785,0.000,0.00,stop
339.443,NaN,NaN,1.785,0.000,0.00,stop
339.493,NaN,NaN,1.785,0.000,0.00,stop
339.543,NaN,NaN,1.785,0.000,0.00,stop
339.593,NaN,NaN,1.785,0.000,0.00,stop
339.643,NaN,NaN,1.785,0.000,0.00,stop
339.693,NaN,NaN,1.785,0.000,0.00,stop
339.743,NaN,NaN,1.785,0.000,0.00,stop
339.793,NaN,NaN,1.785,0.000,0.00,stop
339.843,NaN,NaN,1.785,0.000,0.00,stop
339.893,NaN,NaN,1.785,0.000,0.00,stop
339.943,NaN,NaN,1.785,0.000,0.00,stop
339.993,NaN,NaN,1.785,0.000,0.00,stop
340.043,NaN,NaN,1.785,0.000,0.00,stop
340.093,NaN,NaN,1.785,0.000,0.00,stop
340.143,NaN,NaN,1.785,0.000,0.00,stop
340.193,NaN,NaN,1.785,0.000,0.00,stop
340.243,NaN,NaN,1.785,0.000,0.00,stop
340.293,NaN,NaN,1.785,0.000,0.00,stop
340.343,NaN,NaN,1.785,0.000,0.00,stop
340.393,NaN,NaN,1.785,0.000,0.00,stop
340.443,NaN,NaN,1.785,0.000,0.00,stop
340.493,NaN,NaN,1.785,0.000,0.00,stop
340.543,NaN,NaN,1.785,0.000,0.00,stop
340.593,NaN,NaN,1.785,0.000,0.00,stop
340.643,NaN,NaN,1.785,0.000,0.00,stop
340.693,NaN,NaN,1.785,0.000,0.00,stop
340.743,NaN,NaN,1.785,0.000,0.00,stop
340.793,NaN,NaN,1.785,0.000,0.00,stop
340.843,NaN,NaN,1.785,0.000,0.00,stop
340.893,NaN,NaN,1.785,0.000,0.00,stop
340.943,NaN,NaN,1.785,0.000,0.00,stop
340.993,NaN,NaN,1.785,0.000,0.00,stop
341.043,NaN,NaN,1.785,0.000,0.00,stop
341.093,NaN,NaN,1.785,0.000,0.00,stop
341.143,NaN,NaN,1.785,0.000,0.00,stop
341.193,NaN,NaN,1.785,0.000,0.00,stop
341.243,NaN,NaN,1.785,0.000,0.00,stop
341.293,NaN,NaN,1.785,0.000,0.00,stop
341.343,NaN,NaN,1.785,0.000,0.00,stop
341.393,NaN,NaN,1.785,0.000,0.00,stop
341.443,NaN,NaN,1.785,0.000,0.00,stop
341.493,NaN,NaN,1.785,0.000,0.00,stop
341.543,NaN,NaN,1.785,0.000,0.00,stop
341.593,NaN,NaN,1.785,0.000,0.00,stop
341.643,NaN,NaN,1.785,0.000,0.00,stop
341.693,NaN,NaN,1.785,0.000,0.00,stop
341.743,NaN,NaN,1.785,0.000,0.00,stop
341.793,NaN,NaN,1.785,0.000,0.00,stop
341.843,NaN,NaN,1.785,0.000,0.00,stop
341.893,NaN,NaN,1.785,0.000,0.00,stop
341.943,NaN,NaN,1.785,0.000,0.00,stop
341.993,NaN,NaN,1.785,0.000,0.00,stop
342.043,NaN,NaN,1.785,0.000,0.00,stop
342.093,NaN,NaN,1.785,0.000,0.00,stop
342.143,NaN,NaN,1.785,0.000,0.00,stop
342.193,NaN,NaN,1.785,0.000,0.00,stop
342.243,NaN,NaN,1.785,0.000,0.00,stop
342.293,NaN,NaN,1.785,0.000,0.00,stop
342.343,NaN,NaN,1.785,0.000,0.00,stop
342.393,NaN,NaN,1.785,0.000,0.00,stop
342.443,NaN,NaN,1.785,0.000,0.00,stop
342.493,NaN,NaN,1.785,0.000,0.00,stop
342.543,NaN,NaN,1.785,0.000,0.00,stop
342.593,NaN,NaN,1.785,0.000,0.00,stop
342.643,NaN,NaN,1.785,0.000,0.00,stop
342.693,NaN,NaN,1.785,0.000,0.00,stop
342.743,NaN,NaN,1.785,0.000,0.00,stop
342.793,NaN,NaN,1.785,0.000,0.00,stop
342.843,NaN,NaN,1.785,0.000,0.00,stop
342.893,NaN,NaN,1.785,0.000,0.00,stop
342.943,NaN,NaN,1.785,0.000,0.00,stop
342.993,NaN,NaN,1.785,0.000,0.00,stop
343.043,NaN,NaN,1.785,0.000,0.00,stop
343.093,NaN,NaN,1.785,0.000,0.00,stop
343.143,NaN,NaN,1.785,0.000,0.00,stop
343.193,NaN,NaN,1.785,0.000,0.00,stop
343.243,NaN,NaN,1.785,0.000,0.00,stop
343.293,NaN,NaN,1.785,0.000,0.00,stop
343.343,NaN,NaN,1.785,0.000,0.00,stop
343.393,NaN,NaN,1.785,0.000,0.00,stop
343.443,NaN,NaN,1.785,0.000,0.00,stop
343.493,NaN,NaN,1.785,0.000,0.00,stop
343.543,NaN,NaN,1.785,0.000,0.00,stop
343.593,NaN,NaN,1.785,0.000,0.00,stop
343.643,NaN,NaN,1.785,0.000,0.00,stop
343.693,NaN,NaN,1.785,0.000,0.00,stop
343.743,NaN,NaN,1.785,0.000,0.00,stop
343.793,NaN,NaN,1.785,0.000,0.00,stop
343.843,NaN,NaN,1.785,0.000,0.00,stop
343.893,NaN,NaN,1.785,0.000,0.00,stop
343.943,NaN,NaN,1.785,0.000,0.00,stop
343.993,NaN,NaN,1.785,0.000,0.00,stop
344.043,NaN,NaN,1.785,0.000,0.00,stop
344.093,NaN,NaN,1.785,0.000,0.00,stop
344.143,NaN,NaN,1.785,0.000,0.00,stop
344.193,NaN,NaN,1.785,0.000,0.00,stop
344.243,NaN,NaN,1.785,0.000,0.00,stop
344.293,NaN,NaN,1.785,0.000,0.00,stop
344.343,NaN,NaN,1.785,0.000,0.00,stop
344.393,NaN,NaN,1.785,0.000,0.00,stop
344.443,NaN,NaN,1.785,0.000,0.00,stop
344.493,NaN,NaN,1.785,0.000,0.00,stop
344.543,NaN,NaN,1.785,0.000,0.00,stop
344.593,NaN,NaN,1.785,0.000,0.00,stop
344.643,NaN,NaN,1.785,0.000,0.00,stop
344.693,NaN,NaN,1.785,0.000,0.00,stop
344.743,NaN,NaN,1.785,0.000,0.00,stop
344.793,NaN,NaN,1.785,0.000,0.00,stop
344.843,NaN,NaN,1.785,0.000,0.00,stop
344.893,NaN,NaN,1.785,0.000,0.00,stop
344.943,NaN,NaN,1.785,0.000,0.00,stop
344.993,NaN,NaN,1.785,0.000,0.00,stop
345.043,NaN,NaN,1.785,0.000,0.00,stop
345.093,NaN,NaN,1.785,0.000,0.00,stop
345.143,NaN,NaN,1.785,0.000,0.00,stop
345.193,NaN,NaN,1.785,0.000,0.00,stop
345.243,NaN,NaN,1.785,0.000,0.00,stop
345.293,NaN,NaN,1.785,0.000,0.00,stop
345.343,NaN,NaN,1.785,0.000,0.00,stop
345.393,NaN,NaN,1.785,0.000,0.00,stop
345.443,NaN,NaN,1.785,0.000,0.00,stop
345.493,NaN,NaN,1.785,0.000,0.00,stop
345.543,NaN,NaN,1.785,0.000,0.00,stop
345.593,NaN,NaN,1.785,0.000,0.00,stop
345.643,NaN,NaN,1.785,0.000,0.00,stop
345.693,NaN,NaN,1.785,0.000,0.00,stop
345.743,NaN,NaN,1.785,0.000,0.00,stop
345.793,NaN,NaN,1.785,0.000,0.00,stop
345.843,NaN,NaN,1.785,0.000,0.00,stop
345.893,NaN,NaN,1.785,0.000,0.00,stop
345.943,NaN,NaN,1.785,0.000,0.00,stop
345.993,NaN,NaN,1.785,0.000,0.00,stop
346.043,NaN,NaN,1.785,0.000,0.00,stop
346.093,NaN,NaN,1.785,0.000,0.00,stop
346.143,NaN,NaN,1.785,0.000,0.00,stop
346.193,NaN,NaN,1.785,0.000,0.00,stop
346.243,NaN,NaN,1.785,0.000,0.00,stop
346.293,NaN,NaN,1.785,0.000,0.00,stop
346.343,NaN,NaN,1.785,0.000,0.00,stop
346.393,NaN,NaN,1.785,0.000,0.00,stop
346.443,NaN,NaN,1.785,0.000,0.00,stop
346.493,NaN,NaN,1.785,0.000,0.00,stop
346.543,NaN,NaN,1.785,0.000,0.00,stop
346.593,NaN,NaN,1.785,0.000,0.00,stop
346.643,NaN,NaN,1.785,0.000,0.00,stop
346.693,NaN,NaN,1.785,0.000,0.00,stop
346.743,NaN,NaN,1.785,0.000,0.00,stop
346.793,NaN,NaN,1.785,0.000,0.00,stop
346.843,NaN,NaN,1.785,0.000,0.00,stop
346.893,NaN,NaN,1.785,0.000,0.00,stop
346.943,NaN,NaN,1.785,0.000,0.00,stop
346.993,NaN,NaN,1.785,0.000,0.00,stop
347.043,NaN,NaN,1.785,0.000,0.00,stop
347.093,NaN,NaN,1.785,0.000,0.00,stop
347.143,NaN,NaN,1.785,0.000,0.00,stop
347.193,NaN,NaN,1.785,0.000,0.00,stop
347.243,NaN,NaN,1.785,0.000,0.00,stop
347.293,NaN,NaN,1.785,0.000,0.00,stop
347.343,NaN,NaN,1.785,0.000,0.00,stop
347.393,NaN,NaN,1.785,0.000,0.00,stop
347.443,NaN,NaN,1.785,0.000,0.00,stop
347.493,NaN,NaN,1.785,0.000,0.00,stop
347.543,NaN,NaN,1.785,0.000,0.00,stop
347.593,NaN,NaN,1.785,0.000,0.00,stop
347.643,NaN,NaN,1.785,0.000,0.00,stop
347.693,NaN,NaN,1.785,0.000,0.00,stop
347.743,NaN,NaN,1.785,0.000,0.00,stop
347.793,NaN,NaN,1.785,0.000,0.00,stop
347.843,NaN,NaN,1.785,0.000,0.00,stop
347.893,NaN,NaN,1.785,0.000,0.00,stop
347.943,NaN,NaN,1.785,0.000,0.00,stop
347.993,NaN,NaN,1.785,0.000,0.00,stop
348.043,NaN,NaN,1.785,0.000,0.00,stop
348.093,NaN,NaN,1.785,0.000,0.00,stop
348.143,NaN,NaN,1.785,0.000,0.00,stop
348.193,NaN,NaN,1.785,0.000,0.00,stop
348.243,NaN,NaN,1.785,0.000,0.00,stop
348.293,NaN,NaN,1.785,0.000,0.00,stop
348.343,NaN,NaN,1.785,0.000,0.00,stop
348.393,NaN,NaN,1.785,0.000,0.00,stop
348.443,NaN,NaN,1.785,0.000,0.00,stop
348.493,NaN,NaN,1.785,0.000,0.00,stop
348.543,NaN,NaN,1.785,0.000,0.00,stop
348.593,NaN,NaN,1.785,0.000,0.00,stop
348.643,NaN,NaN,1.785,0.000,0.00,stop
348.693,NaN,NaN,1.785,0.000,0.00,stop
348.743,NaN,NaN,1.785,0.000,0.00,stop
348.793,NaN,NaN,1.785,0.000,0.00,stop
348.843,NaN,NaN,1.785,0.000,0.00,stop
348.893,NaN,NaN,1.785,0.000,0.00,stop
348.943,NaN,NaN,1.785,0.000,0.00,stop
348.993,NaN,NaN,1.785,0.000,0.00,stop
